Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
WILD STONE FOREST SPICE DEO,8904006302750,code128,WILD STONE,C1,1111,1111,1111,199,199,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AXE DARK TEMPTATION DEO,8901030569180,code128,HUL,C1,1111,1111,1111,200,200,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY POWDER,8901138824037,code128,HIMALAYA,C1,1111,1111,1111,200,200,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA DOTT MAX CONDOMS,8901216406865,code128,KAMASUTRA,C1,1111,1111,1111,200,200,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DETTOL BATH SOAP,8901396397632,code128,RECKITT BENCKISER,C1,1111,1111,1111,200,200,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DETTOL BATH SOAP,8901396399629,code128,RECKITT BENCKISER,C1,1111,1111,1111,200,200,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AXE TEMPTATION AFTER SHAVE LOTION,8901030611209,code128,HUL,C1,1111,1111,1111,205,205,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RAVA IDLI,8901042957074,code128,MTR,C1,1111,1111,1111,205,205,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CORNFLAKES ALL BRAN WHEAT FLAKES,8901499008213,code128,KELLOGG'S,C1,1111,1111,1111,205,205,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOURNVITA POUCH,7622201423131,code128,CADBURY,C1,1111,1111,1111,209,209,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HORLICKS JUNIOR,8901030820045,code128,GSK,C1,1111,1111,1111,209,209,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TATA PREMIUM TEA,8901052004584,code128,TATA,C1,1111,1111,1111,209,209,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RED LABEL,8901030450389,code128,BROOKE BOND,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHAWANPRASH SUGARFREE,8901207001635,code128,DABUR,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA SPARK DEO,8901216713017,code128,KAMASUTRA,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DANVER PRIDE DEO,8901450003257,code128,VANESA CARE,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DANVER IMPERIAL DEO,8901450007286,code128,VANESA CARE,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CORNFLAKES SPECIAL K,8901499008459,code128,KELLOGG'S,C1,1111,1111,1111,210,210,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RED LABEL TEA,8901030450389,code128,BROOKE BOND,C1,1111,1111,1111,215,215,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN MIXED FRUIT JAM,8901030535093,code128,HUL,C1,1111,1111,1111,215,215,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE TOOTHPASTE JUMBO,8901314543172,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,217,217,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMFORT FABRIC CONDITIONER MORNING FRESH (BLUE),8901030735714,code128,HUL,C1,1111,1111,1111,218,218,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMFORT FABRIC CONDITIONER ANTI-BACTERIAL (GREEN),8901030735721,code128,HUL,C1,1111,1111,1111,218,218,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMFORT FABRIC CONDITIONER LILY FRESH (PINK),8901030735738,code128,HUL,C1,1111,1111,1111,218,218,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VENUS RAZOR GIRLS,4902430857611,code128,P&G,C1,1111,1111,1111,220,220,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LIPTON YELLOW LABEL,8901030553868,code128,HUL,C1,1111,1111,1111,220,220,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CERELAC WHEAT APPLE CHERRY BABY FOOD,8901058867503,code128,NESTLE,C1,1111,1111,1111,220,220,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOURNVITA BOTTLE,7622201423155,code128,CADBURY,C1,1111,1111,1111,223,223,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOURNVITA,8901314010025,code128,CADBURY,C1,1111,1111,1111,223,223,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PANTENE ADVANCE SOLUTION SHAMPOO,4902430899147,code128,P&G,C1,1111,1111,1111,225,225,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY POWDER,8901012116586,code128,JHONSON & JHONSON,C1,1111,1111,1111,225,225,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HORLICKS CLASSIC MALT TETRA,8901571001996,code128,GSK,C1,1111,1111,1111,229,229,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ARIEL TOP LOAD,4902430290098,code128,P&G,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ARIEL LIQUID MATIC,4902430894593,code128,ARIEL,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY WIPES,8901012119150,code128,JHONSON & JHONSON,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EZEE LIQUID 2 IN 1,8901023022012,code128,GODREJ,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DOVE DRYNESS CARE SHAMPOO,8901030703607,code128,HUL,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SHAMPOO,8901030707995,code128,DOVE,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DOVE DAILY SHINE SHAMPOO,8901030707995,code128,HUL,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA ANIT-HAIR FALL SHAMPOO,8901138815943,code128,HIMALAYA,C1,1111,1111,1111,230,230,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
OLD SPICE AFTERSHAVE LOTION ORIGINAL,4902430785372,code128,RUBICON FORMULATIONS,C1,1111,1111,1111,235,235,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PARK AVENUE VOYAGE DEO,8901277016997,code128,PARK AVENUE,C1,1111,1111,1111,240,240,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HORLICS,8901571001354,code128,GSK,C1,1111,1111,1111,242,242,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HORLICKS CLASSIC MALT BOTTLE,8901571001354,code128,GSK,C1,1111,1111,1111,242,242,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CERELAC WHEAT-RICE MIXED FRUIT BABY FOOD,8901058867541,code128,NESTLE,C1,1111,1111,1111,246,246,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOOST,8901571000043,code128,GSK,C1,1111,1111,1111,247,247,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ARIEL FRONT LOAD,4987176025845,code128,P&G,C1,1111,1111,1111,250,250,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LIFEBUOY SANITIZER,8901030810244,code128,HUL,C1,1111,1111,1111,250,250,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLEANZO WHITE PHENYL,8908008172045,code128,DIVYA SOAPS,C1,1111,1111,1111,250,250,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DESI GHEE,8906004970016,code128,MILKFOOD,C1,1111,1111,1111,252,252,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CERELAC MULTRIGRAIN DAL BABY FOOD,8901058867589,code128,NESTLE,C1,1111,1111,1111,257,257,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CERELAC MULTRIGRAIN FRUIT BABY FOOD,8901058867596,code128,NESTLE,C1,1111,1111,1111,257,257,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GILLETTE MACH 3 BLADES 2 NOS,4902430921817,code128,P&G,C1,1111,1111,1111,260,260,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TAJ MAHAL TEA,8901030658761,code128,HUL,C1,1111,1111,1111,260,260,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
L'OREAL TOTAL REPAIR SHAMPOO,8901526101504,code128,L'OREL,C1,1111,1111,1111,265,265,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BAYGON MOSQUITO KILLER,8904271200294,code128,BAYGON,C1,1111,1111,1111,266,266,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GILLETTE AFTER SHAVE,4902430752336,code128,P&G,C1,1111,1111,1111,268,268,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KALA HIT,8901157025170,code128,HIT,C1,1111,1111,1111,269,269,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LAL HIT,8901157025194,code128,HIT,C1,1111,1111,1111,269,269,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RED LABEL TEA NATURAL CARE,8901030578205,code128,BROOKE BOND,C1,1111,1111,1111,270,270,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HONEY,8904109449239,code128,PATANJALI,C1,1111,1111,1111,275,275,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CERELAC MULTRIGRAIN CEREAL MILK & FRUIT BABY FOOD,8901058867688,code128,NESTLE,C1,1111,1111,1111,277,277,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AMBIPUR AIR PURIFIER,4902430918305,code128,AMBIPUR,C1,1111,1111,1111,279,279,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ARIEL COMPLETE,4902430294164,code128,P&G,C1,1111,1111,1111,280,280,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN MIXED FRUIT JAM,8901030756047,code128,HUL,C1,1111,1111,1111,280,280,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMPLAN CHOCOLATE TETRA,8901542000928,code128,ZYDUS WELLNESS,C1,1111,1111,1111,280,280,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HEAD AND SHOULDER ANTI-HAIRFALL SHAMPOO,4902430773812,code128,P&G,C1,1111,1111,1111,285,285,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HEAD AND SHOULDER SILKY BLACK SHAMPOO,4902430773850,code128,P&G,C1,1111,1111,1111,285,285,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLINIC PLUS SHAMPOO,8901030789083,code128,HUL,C1,1111,1111,1111,288,288,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SAVLON ANTISEPTIC DISINFECTANT LIQUID,8901725973131,code128,ITC,C1,1111,1111,1111,291,291,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ATTA MULTIGRAIN 5KGS,8901725111533,code128,ASHIRVAD,C1,1111,1111,1111,295,295,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ATTA SELECT 5KGS,8901725121228,code128,ASHIRVAD,C1,1111,1111,1111,295,295,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
WHISPER ULTRA CLEAN,4902430894845,code128,P&G,C1,1111,1111,1111,298,298,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LAKME ABSOLUTE BRIGHTENING DAY CREAM,8901030790751,code128,HUL,C1,1111,1111,1111,299,299,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHOCOS,8901499007971,code128,KELLOGG'S,C1,1111,1111,1111,299,299,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMPLAN BOTTLE,8901542001932,code128,ZYDUS WELLNESS,C1,1111,1111,1111,299,299,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CORNFLAKES,8901131721722,code128,MOHUN'S,C1,1111,1111,1111,300,300,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY SHAMPOO,8901138512576,code128,HIMALAYA,C1,1111,1111,1111,300,300,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOURNVITA POUCH,7622201151416,code128,CADBURY,C1,1111,1111,1111,302,302,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
NIVEA SOFT MOISTURISER,42204084,code128,NIVEA,C1,1111,1111,1111,310,310,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SUNSILK BLACK SHINE SHAMPOO,8901030789359,code128,HUL,C1,1111,1111,1111,310,310,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
NESTLE LACTOGEN 3 BABY FOOD,8901058865073,code128,NESTLE,C1,1111,1111,1111,310,310,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
WHISPER ULTRA SOFT AIR FRESH,4987176030511,code128,P&G,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MUESLI FRUIT MAGIC 22%,8901499010445,code128,KELLOGG'S,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MUESLI FRUIT & NUT 21%,8901499010452,code128,KELLOGG'S,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MUESLI NUT DELIGHT 20%,8901499010469,code128,KELLOGG'S,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COMPLAN KESAR BADAM TETRA,8901542000065,code128,ZYDUS WELLNESS,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PEDIASURE VANILLA DELIGHT HEALTH FOOD,8904145911820,code128,ABBOTT,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PEDIASURE CHOCOLATE HEALTH FOOD,8904145911905,code128,ABBOTT,C1,1111,1111,1111,315,315,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY WIPES,8901138513184,code128,HIMALAYA,C1,1111,1111,1111,318,318,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
WHISPER ULTRA NIGHTS XL +,4902430894814,code128,P&G,C1,1111,1111,1111,319,319,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY POWDER,8901012116791,code128,JHONSON & JHONSON,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
NESTLE LACTOGEN 2 BABY FOOD,8901058856163,code128,NESTLE,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MIX FRUIT MUESLI,8902710500691,code128,BAGRRY'S,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CRUNCHY MUSESLI,8902710508666,code128,BAGRRY'S,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
NAS CR. MUESLI,8902710508666,code128,BAGRRY'S,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HEALTHY CRUNCH,8902710510010,code128,BAGRRY'S,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CM CRANBERRIES,8902710510034,code128,BAGRRY'S,C1,1111,1111,1111,320,320,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KALA HIT LIME FRESH,8901023019265,code128,HIT,C1,1111,1111,1111,325,325,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
