Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
KAMASUTRA COFFEE CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
KAMASUTRA BANANA CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
KAMASUTRA DOTT MAX CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,200,200,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,200,1000,,
KAMASUTRA ORANGE CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
KAMASUTRA PINEAPPLE CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
KAMASUTRA VARIETY PACK CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
KAMASUTRA SPARK DEO,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,210,210,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,210,999,,
5 STAR CHOCLATE,8.90123E+12,code128,DABUR,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,999,,
VERMICELLI,8.90124E+12,code128,BAMBINO,cat123,1111,1111,1111,45,45,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,45,1000,,
OLIVE OIL,8.90125E+12,code128,DEL MONTE,cat123,1111,1111,1111,850,850,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,850,1000,,
BOROPLUS ANITSEPTIC CREAM,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,38,38,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,38,1000,,
BOROPLUS ANITSEPTIC CREAM,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
BOROPLUS ANITSEPTIC CREAM,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,115,115,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,115,1000,,
BOROPLUS ANITSEPTIC CREAM,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,150,150,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,150,1000,,
NAVRATAN COOL BLAST POWDER,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,86,86,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,86,1000,,
ZANDU PAIN RELIEF BALM,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,37,37,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,37,1000,,
ZANDU BALM,8.90125E+12,code128,ZANDU,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
ZANDU ULTRA POWER PAIN RELIEF,8.90125E+12,code128,EMAMI,cat123,1111,1111,1111,42,42,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,42,1000,,
AA BATTERY,8.90126E+12,code128,PANASONIC,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
GHEE,8.90126E+12,code128,AMUL,cat123,1111,1111,1111,500,500,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,500,1000,,
AMULSPRAY INFANT FOOD,8.90126E+12,code128,AMUL,cat123,1111,1111,1111,395,395,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,395,1000,,
FLAVOURED MILK ELAICHI,8.90126E+12,code128,AMUL,cat123,1111,1111,1111,25,25,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,25,1000,,
BEER SHAMPOO DAMAGE FREE,8.90128E+12,code128,PARK AVENUE,cat123,1111,1111,1111,155,155,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,155,1000,,
PARK AVENUE AFTER SHAVE LOTION,8.90128E+12,code128,PARK AVENUE,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
PARK AVENUE VOYAGE DEO,8.90128E+12,code128,PARK AVENUE,cat123,1111,1111,1111,240,240,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,240,1000,,
PALMOLIVE LIQUID HAND WASH,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,999,,
COLGATE ACTIVE SALT TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,100,100,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,100,1000,,
COLGATE ACTIVE SALT NEEM TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,100,100,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,100,1000,,
COLGATE ACTIVE SALT TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,55,55,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,55,1000,,
BOURNVITA,8.90131E+12,code128,CADBURY,cat123,1111,1111,1111,223,223,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,223,3000,,
COLGATE TOOTHPASTE 200+100+BRUSH,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,147,147,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,147,1000,,
COLGATE AMINO SHAKTI TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,52,52,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,52,3000,,
ZIG-ZAG BRUSH,8.90131E+12,code128,COLGATE,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
COLGATE KIDS TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
COLGATE VISIBLE WHITE TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
COLGATE PLAX MOUTH WASH,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
COLGATE CIBACA TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,55,55,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,55,1000,,
COLGATE SWARNA VEDSHAKTI TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,52,52,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,52,1000,,
COLGATE MAXFRESH SPICY FRESH TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,164,164,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,164,1000,,
COLGATE MAXFRESH SPICY FRESH TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,92,92,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,92,1000,,
COLGATE MAXFRESH PEPPERMINT TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,92,92,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,92,1000,,
COLGATE HERBAL TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,100,100,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,100,1000,,
COLGATE CIBACA VEDSHAKTI TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
COLGATE CHARCOAL CLEAN TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
COLGATE MAXFRESH PEPPERMINT TOOTHPASTE,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,164,164,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,164,1000,,
COLGATE TOOTHPASTE JUMBO,8.90131E+12,code128,COLGATE -PALMOLIVE,cat123,1111,1111,1111,217,217,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,217,1000,,
SCOTCH BRITE,8.90136E+12,code128,SCOTCH BRITE,cat123,1111,1111,1111,35,35,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,35,1000,,
VANISH POWDER,8.9014E+12,code128,VANISH,cat123,1111,1111,1111,105,105,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,105,1000,,
VANISH POWDER,8.9014E+12,code128,VANISH,cat123,1111,1111,1111,199,199,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,199,1000,,
VANISH LIQUID,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,59,59,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,59,1000,,
VANISH LIQUID,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,105,105,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,105,1000,,
SHOW POLISH BLACK,8.9014E+12,code128,CHERRY,cat123,1111,1111,1111,59,59,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,59,1000,,
SHOW POLISH DARK TAN,8.9014E+12,code128,CHERRY,cat123,1111,1111,1111,59,59,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,59,1000,,
SHOE POLISH LIQUID BLACK,8.9014E+12,code128,CHERRY,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,1000,,
SHOE POLISH LIQUID DARK TAN,8.9014E+12,code128,CHERRY,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,1000,,
LIZOL SURFACE CLEANER,8.9014E+12,code128,LIZOL,cat123,1111,1111,1111,362,362,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,362,1000,,
LIZOL SURFACE CLEANER,8.9014E+12,code128,LIZOL,cat123,1111,1111,1111,93,93,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,93,1000,,
LIZOL SURFACE CLEANER,8.9014E+12,code128,LIZOL,cat123,1111,1111,1111,179,179,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,179,1000,,
HARPIC TOILET CLEANER,8.9014E+12,code128,HARPIC,cat123,1111,1111,1111,86,86,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,86,1000,,
HARPIC WHITE & SHINE,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,86,86,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,86,1000,,
HARPIC BATHROOM CLEANER,8.9014E+12,code128,HARPIC,cat123,1111,1111,1111,91,91,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,91,1000,,
HARPIC TOILET CLEANER,8.9014E+12,code128,HARPIC,cat123,1111,1111,1111,168,168,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,168,1000,,
VEET HAIR REMOVAL CREAM,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
DETTOL LIQUID HAND WASH,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
VEET FULL BODY WAXING KIT,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,199,199,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,199,1000,,
VEET HALF BODY WAXING KIT,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
VEET HAIR REMOVAL CREAM NIKHAAR,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,82,82,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,82,1000,,
DETTOL DISINFECTANT LIQUID,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,193,193,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,193,1000,,
DETTOL ANTISEPTIC LIQUID,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,55,55,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,55,1000,,
HANDWASH,8.9014E+12,code128,DETTOL,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
DETTOL,8.9014E+12,code128,DETTOL,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
DETTOL LIQUID HAND WASH,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,149,149,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,149,1000,,
DETTOL BATH SOAP,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,200,200,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,200,1000,,
DETTOL BATH SOAP,8.9014E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,200,200,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,200,1000,,
COLIN,8.9014E+12,code128,COLIN,cat123,1111,1111,1111,58,58,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,58,1000,,
COLIN,8.9014E+12,code128,COLIN,cat123,1111,1111,1111,89,89,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,89,1000,,
MORTIEN POWER COIL,8.9014E+12,code128,HINDUSTAN FOODS,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
MOTTEIN LIQUID,8.9014E+12,code128,HINDUSTAN FOODS,cat123,1111,1111,1111,72,72,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,72,1000,,
SANTOOR BATH SOAP,8.9014E+12,code128,WIPRO ENTERPRISE,cat123,1111,1111,1111,98,98,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,98,1000,,
DANVER PRIDE DEO,8.90145E+12,code128,VANESA CARE,cat123,1111,1111,1111,210,210,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,210,1000,,
DENVER BLACKCODE DEO,8.90145E+12,code128,VANESA CARE,cat123,1111,1111,1111,199,199,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,199,1000,,
DANVER IMPERIAL DEO,8.90145E+12,code128,VANESA CARE,cat123,1111,1111,1111,210,210,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,210,999,,
ROO-A-AFZA,8.90145E+12,code128,HAMDARD,cat123,1111,1111,1111,150,150,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,150,1000,,
DORITOS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,20,20,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,20,1000,,
RED LAYS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,20,20,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,20,1000,,
BLUE LAYS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,20,20,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,20,1000,,
KURKURE,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
UNCLE CHIPS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
BLUE LAYS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
RED LAYS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
CHILE LEMON GREEN LAYS,8.90149E+12,code128,LAYS,cat123,1111,1111,1111,20,20,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,20,1000,,
CHOCOS,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
CHOCOS,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,165,165,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,165,2000,,
CHOCOS,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,299,299,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,299,1000,,
CORNFLAKES ORIGINAL,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,2000,,
CORNFLAKES ORIGINAL,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,180,180,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,180,1000,,
CORNFLAKES ALL BRAN WHEAT FLAKES,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,205,205,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,205,1000,,
CORNFLAKES SPECIAL K,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,210,210,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,210,1000,,
MUESLI FRUIT MAGIC 22%,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,315,315,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,315,1000,,
MUESLI FRUIT & NUT 21%,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,315,315,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,315,1000,,
MUESLI NUT DELIGHT 20%,8.9015E+12,code128,KELLOGG'S,cat123,1111,1111,1111,315,315,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,315,1000,,
REFINED SUNFLOWER OIL PACK OF 2,8.90151E+12,code128,SUNDROP,cat123,1111,1111,1111,350,350,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,350,1000,,
MICROWAVE BUTTER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,195,195,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,195,1000,,
MICROWAVE BUTTER LOVER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,195,195,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,195,1000,,
CHEEDAR CHEESE,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,180,180,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,180,1000,,
MICROWAVE BUTTER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,25,25,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,25,1000,,
MICROWAVE ORIGINAL,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,25,25,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,25,1000,,
CLASSIC SALTED COMBO,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
BUTTER PEPPER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
BUTTER DELIGHT,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
XTREME BUTTER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
CLASSIC SALTED,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,44,44,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,44,1000,,
GOLDEN SIZZLE,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,44,44,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,44,1000,,
MOVIE THEATRE BUTTER,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
CHEESE 2+1 FREE,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,100,100,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,100,1000,,
CARAMEL BLISS,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
CLASSIC SALTED,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,33,33,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,33,1000,,
GOLDEN SIZZLE,8.90151E+12,code128,ACT II,cat123,1111,1111,1111,33,33,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,33,1000,,
BESAN,8.90152E+12,code128,AHAR,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
ROSTED DALIYA,8.90152E+12,code128,AHAR,cat123,1111,1111,1111,66,66,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,66,1000,,
MAIDA,8.90152E+12,code128,AHAR,cat123,1111,1111,1111,40,40,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,40,1000,,
SOOJI,8.90152E+12,code128,AHAR,cat123,1111,1111,1111,41,41,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,41,1000,,
POHA,8.90152E+12,code128,AHAR,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
L'OREAL TOTAL REPAIR SHAMPOO,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,135,135,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,135,1000,,
L'OREAL TOTAL REPAIR SHAMPOO,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,265,265,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,265,1000,,
GARNIER LONG & STRONG SHAMPOO,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,135,135,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,135,1000,,
GARNIER LIGHT FAIRNESS FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
GARNIER LONG & STRONG CONDITIONER,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,165,165,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,165,1000,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,180,180,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,180,1000,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,55,55,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,55,1000,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
GARNIER LIGHT COMPLETE SERUM,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,59,59,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,59,1000,,
GARNIER LIGHT COMPLETE,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,199,199,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,199,1000,,
GARNIER POWER WHITE ANTI-DARK CELLS FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
GARNIER POWER WHITE ANTI-POLLUTION FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,8.90153E+12,code128,L'OREL,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
BOROLINE ANTISEPTIC CREAM,8.90153E+12,code128,BOROLINE,cat123,1111,1111,1111,38,38,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,38,1000,,
BOROLINE NIGHT REPAIR CREAM,8.90153E+12,code128,BOROLINE,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
ROZANA BASMATI RICE,8.90154E+12,code128,DAWAT,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
COMPLAN KESAR BADAM TETRA,8.90154E+12,code128,ZYDUS WELLNESS,cat123,1111,1111,1111,315,315,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,315,1000,,
COMPLAN CHOCOLATE TETRA,8.90154E+12,code128,ZYDUS WELLNESS,cat123,1111,1111,1111,280,280,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,280,1000,,
COMPLAN BOTTLE,8.90154E+12,code128,ZYDUS WELLNESS,cat123,1111,1111,1111,299,299,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,299,1000,,
EVERYUTH TUSLI TURMERIC FACE WASH,8.90155E+12,code128,ZYDUS WELNESS,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
EVERYOUTH GOLDEN GLOW PEEL OFF MASK,8.90155E+12,code128,ZYDUS WELNESS,cat123,1111,1111,1111,75,75,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,75,1000,,
BOOST,8.90157E+12,code128,GSK,cat123,1111,1111,1111,247,247,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,247,1000,,
